time,OD,well,strain,carbon_source
9:29:10,0.099,A3,oa,0
9:59:10,0.103,A3,oa,0
10:29:10,0.105,A3,oa,0
10:59:10,0.104,A3,oa,0
11:29:10,0.108,A3,oa,0
11:59:10,0.113,A3,oa,0
12:29:10,0.116,A3,oa,0
12:59:10,0.12,A3,oa,0
13:29:10,0.125,A3,oa,0
13:59:10,0.131,A3,oa,0
14:29:10,0.137,A3,oa,0
14:59:10,0.144,A3,oa,0
15:29:10,0.152,A3,oa,0
15:59:10,0.162,A3,oa,0
16:29:10,0.171,A3,oa,0
16:59:10,0.185,A3,oa,0
17:29:10,0.199,A3,oa,0
17:59:10,0.214,A3,oa,0
18:29:10,0.227,A3,oa,0
18:59:10,0.221,A3,oa,0
19:29:10,0.232,A3,oa,0
19:59:10,0.25,A3,oa,0
20:29:10,0.271,A3,oa,0
20:59:10,0.299,A3,oa,0
21:29:10,0.344,A3,oa,0
21:59:10,0.388,A3,oa,0
22:29:10,0.406,A3,oa,0
22:59:10,0.445,A3,oa,0
23:29:10,0.546,A3,oa,0
23:59:10,0.622,A3,oa,0
24:29:10,0.674,A3,oa,0
24:59:10,0.7,A3,oa,0
25:29:10,0.709,A3,oa,0
25:59:10,0.722,A3,oa,0
26:29:10,0.739,A3,oa,0
26:59:10,0.749,A3,oa,0
27:29:10,0.769,A3,oa,0
27:59:10,0.78,A3,oa,0
28:29:10,0.795,A3,oa,0
28:59:10,0.802,A3,oa,0
29:29:10,0.833,A3,oa,0
29:59:10,0.842,A3,oa,0
30:29:10,0.858,A3,oa,0
30:59:10,0.87,A3,oa,0
31:29:10,0.885,A3,oa,0
31:59:10,0.904,A3,oa,0
32:29:10,0.927,A3,oa,0
32:59:10,0.943,A3,oa,0
33:29:10,0.959,A3,oa,0
33:59:10,0.97,A3,oa,0
34:29:10,0.983,A3,oa,0
34:59:10,0.986,A3,oa,0
35:29:10,1.0,A3,oa,0
35:59:10,1.009,A3,oa,0
36:29:10,1.018,A3,oa,0
36:59:10,1.03,A3,oa,0
37:29:10,1.042,A3,oa,0
37:59:10,1.056,A3,oa,0
38:29:10,1.062,A3,oa,0
38:59:10,1.075,A3,oa,0
39:29:10,1.079,A3,oa,0
39:59:10,1.092,A3,oa,0
40:29:10,1.118,A3,oa,0
40:59:10,1.166,A3,oa,0
41:29:10,1.173,A3,oa,0
41:59:10,1.173,A3,oa,0
42:29:10,1.234,A3,oa,0
42:59:10,1.235,A3,oa,0
43:29:10,1.223,A3,oa,0
43:59:10,1.222,A3,oa,0
44:29:10,1.203,A3,oa,0
44:59:10,1.223,A3,oa,0
45:29:10,1.196,A3,oa,0
45:59:10,1.201,A3,oa,0
46:29:10,1.164,A3,oa,0
46:59:10,1.144,A3,oa,0
47:29:10,1.125,A3,oa,0
47:59:10,1.104,A3,oa,0
48:29:10,1.096,A3,oa,0
48:59:10,1.153,A3,oa,0
49:29:10,1.144,A3,oa,0
49:59:10,1.069,A3,oa,0
50:29:10,1.09,A3,oa,0
50:59:10,1.046,A3,oa,0
51:29:10,1.09,A3,oa,0
51:59:10,1.075,A3,oa,0
52:29:10,1.067,A3,oa,0
52:59:10,1.077,A3,oa,0
53:29:10,1.035,A3,oa,0
53:59:10,1.052,A3,oa,0
54:29:10,1.025,A3,oa,0
54:59:10,1.055,A3,oa,0
55:29:10,1.034,A3,oa,0
55:59:10,1.044,A3,oa,0
56:29:10,1.022,A3,oa,0
56:59:10,1.021,A3,oa,0
57:29:10,1.004,A3,oa,0
57:59:10,1.027,A3,oa,0
58:29:10,0.989,A3,oa,0
58:59:10,0.994,A3,oa,0
59:29:10,0.981,A3,oa,0
59:59:10,0.982,A3,oa,0
60:29:10,1.01,A3,oa,0
60:59:10,1.022,A3,oa,0
61:29:10,0.973,A3,oa,0
61:59:10,0.967,A3,oa,0
62:29:10,1.0,A3,oa,0
62:59:10,0.952,A3,oa,0
63:29:10,0.984,A3,oa,0
63:59:10,0.965,A3,oa,0
64:29:10,0.953,A3,oa,0
64:59:10,0.974,A3,oa,0
65:29:10,0.99,A3,oa,0
65:59:10,0.953,A3,oa,0
66:29:10,0.982,A3,oa,0
66:59:10,0.971,A3,oa,0
67:29:10,0.97,A3,oa,0
67:59:10,0.954,A3,oa,0
68:29:10,0.969,A3,oa,0
68:59:10,0.979,A3,oa,0
69:29:10,0.958,A3,oa,0
69:59:10,0.962,A3,oa,0
70:29:10,0.95,A3,oa,0
70:59:10,0.963,A3,oa,0
71:29:10,0.972,A3,oa,0
71:59:10,0.952,A3,oa,0
72:29:10,0.94,A3,oa,0
72:59:10,0.937,A3,oa,0
73:29:10,0.933,A3,oa,0
73:59:10,0.928,A3,oa,0
74:29:10,0.93,A3,oa,0
74:59:10,0.933,A3,oa,0
75:29:10,0.914,A3,oa,0
0:29:10,0.0957,A4,at,3
0:59:10,0.0945,A4,at,3
1:29:10,0.0929,A4,at,3
1:59:10,0.093,A4,at,3
2:29:10,0.0926,A4,at,3
2:59:10,0.0929,A4,at,3
3:29:10,0.093,A4,at,3
3:59:10,0.0929,A4,at,3
4:29:10,0.0948,A4,at,3
4:59:10,0.0954,A4,at,3
5:29:10,0.0957,A4,at,3
5:59:10,0.0952,A4,at,3
6:29:10,0.0951,A4,at,3
6:59:10,0.0958,A4,at,3
7:29:10,0.097,A4,at,3
7:59:10,0.0969,A4,at,3
8:29:10,0.0965,A4,at,3
8:59:10,0.099,A4,at,3
9:29:10,0.0949,A4,at,3
9:59:10,0.095,A4,at,3
10:29:10,0.096,A4,at,3
10:59:10,0.0949,A4,at,3
11:29:10,0.0937,A4,at,3
11:59:10,0.0948,A4,at,3
12:29:10,0.0956,A4,at,3
12:59:10,0.0964,A4,at,3
13:29:10,0.0959,A4,at,3
13:59:10,0.0947,A4,at,3
14:29:10,0.097,A4,at,3
14:59:10,0.0958,A4,at,3
15:29:10,0.0961,A4,at,3
15:59:10,0.0987,A4,at,3
16:29:10,0.097,A4,at,3
16:59:10,0.0979,A4,at,3
17:29:10,0.0972,A4,at,3
17:59:10,0.099,A4,at,3
18:29:10,0.0979,A4,at,3
18:59:10,0.0976,A4,at,3
19:29:10,0.0986,A4,at,3
19:59:10,0.1001,A4,at,3
20:29:10,0.0993,A4,at,3
20:59:10,0.1011,A4,at,3
21:29:10,0.102,A4,at,3
21:59:10,0.1005,A4,at,3
22:29:10,0.1013,A4,at,3
22:59:10,0.1052,A4,at,3
23:29:10,0.1024,A4,at,3
23:59:10,0.1072,A4,at,3
24:29:10,0.1084,A4,at,3
24:59:10,0.1102,A4,at,3
25:29:10,0.1088,A4,at,3
25:59:10,0.1099,A4,at,3
26:29:10,0.1102,A4,at,3
26:59:10,0.111,A4,at,3
27:29:10,0.1114,A4,at,3
27:59:10,0.1123,A4,at,3
28:29:10,0.1124,A4,at,3
28:59:10,0.112,A4,at,3
29:29:10,0.1129,A4,at,3
29:59:10,0.1136,A4,at,3
30:29:10,0.1134,A4,at,3
30:59:10,0.1142,A4,at,3
31:29:10,0.1141,A4,at,3
31:59:10,0.1138,A4,at,3
32:29:10,0.1129,A4,at,3
32:59:10,0.1132,A4,at,3
33:29:10,0.1136,A4,at,3
33:59:10,0.113,A4,at,3
34:29:10,0.1149,A4,at,3
34:59:10,0.1142,A4,at,3
35:29:10,0.1134,A4,at,3
35:59:10,0.1159,A4,at,3
36:29:10,0.1164,A4,at,3
36:59:10,0.1161,A4,at,3
37:29:10,0.1163,A4,at,3
37:59:10,0.1177,A4,at,3
38:29:10,0.1189,A4,at,3
38:59:10,0.1211,A4,at,3
39:29:10,0.1214,A4,at,3
39:59:10,0.1228,A4,at,3
40:29:10,0.1225,A4,at,3
40:59:10,0.1235,A4,at,3
41:29:10,0.1229,A4,at,3
41:59:10,0.1235,A4,at,3
42:29:10,0.1248,A4,at,3
42:59:10,0.1244,A4,at,3
43:29:10,0.1247,A4,at,3
43:59:10,0.1251,A4,at,3
44:29:10,0.1221,A4,at,3
44:59:10,0.1217,A4,at,3
45:29:10,0.1162,A4,at,3
45:59:10,0.1183,A4,at,3
46:29:10,0.1208,A4,at,3
46:59:10,0.1218,A4,at,3
47:29:10,0.1226,A4,at,3
47:59:10,0.1231,A4,at,3
48:29:10,0.1237,A4,at,3
48:59:10,0.1241,A4,at,3
49:29:10,0.1247,A4,at,3
49:59:10,0.1252,A4,at,3
50:29:10,0.1255,A4,at,3
50:59:10,0.1262,A4,at,3
51:29:10,0.1268,A4,at,3
51:59:10,0.1279,A4,at,3
52:29:10,0.128,A4,at,3
52:59:10,0.1312,A4,at,3
53:29:10,0.1322,A4,at,3
53:59:10,0.1336,A4,at,3
54:29:10,0.1327,A4,at,3
54:59:10,0.134,A4,at,3
55:29:10,0.1342,A4,at,3
55:59:10,0.1343,A4,at,3
56:29:10,0.135,A4,at,3
56:59:10,0.1353,A4,at,3
57:29:10,0.135,A4,at,3
57:59:10,0.1355,A4,at,3
58:29:10,0.136,A4,at,3
58:59:10,0.1363,A4,at,3
59:29:10,0.1365,A4,at,3
59:59:10,0.1365,A4,at,3
60:29:10,0.1371,A4,at,3
60:59:10,0.1374,A4,at,3
61:29:10,0.1378,A4,at,3
61:59:10,0.138,A4,at,3
62:29:10,0.1385,A4,at,3
62:59:10,0.1393,A4,at,3
63:29:10,0.1395,A4,at,3
63:59:10,0.1399,A4,at,3
64:29:10,0.1404,A4,at,3
64:59:10,0.1412,A4,at,3
65:29:10,0.1416,A4,at,3
65:59:10,0.1423,A4,at,3
66:29:10,0.1424,A4,at,3
66:59:10,0.1426,A4,at,3
67:29:10,0.1429,A4,at,3
67:59:10,0.1436,A4,at,3
68:29:10,0.1442,A4,at,3
68:59:10,0.1454,A4,at,3
69:29:10,0.1455,A4,at,3
69:59:10,0.146,A4,at,3
70:29:10,0.1463,A4,at,3
70:59:10,0.1468,A4,at,3
71:29:10,0.1473,A4,at,3
71:59:10,0.1475,A4,at,3
72:29:10,0.1489,A4,at,3
72:59:10,0.1495,A4,at,3
73:29:10,0.1505,A4,at,3
73:59:10,0.1506,A4,at,3
74:29:10,0.1514,A4,at,3
74:59:10,0.1521,A4,at,3
75:29:10,0.1523,A4,at,3
Unnamed: 152,,A4,at,3
0:29:10,0.09,A4,oa,3
0:59:10,0.089,A4,oa,3
1:29:10,0.088,A4,oa,3
1:59:10,0.088,A4,oa,3
2:29:10,0.088,A4,oa,3
2:59:10,0.088,A4,oa,3
3:29:10,0.088,A4,oa,3
3:59:10,0.087,A4,oa,3
4:29:10,0.088,A4,oa,3
4:59:10,0.088,A4,oa,3
5:29:10,0.09,A4,oa,3
5:59:10,0.088,A4,oa,3
6:29:10,0.089,A4,oa,3
6:59:10,0.089,A4,oa,3
7:29:10,0.09,A4,oa,3
7:59:10,0.091,A4,oa,3
8:29:10,0.09,A4,oa,3
8:59:10,0.087,A4,oa,3
9:29:10,0.087,A4,oa,3
9:59:10,0.087,A4,oa,3
10:29:10,0.088,A4,oa,3
10:59:10,0.093,A4,oa,3
11:29:10,0.089,A4,oa,3
11:59:10,0.087,A4,oa,3
12:29:10,0.092,A4,oa,3
12:59:10,0.088,A4,oa,3
13:29:10,0.087,A4,oa,3
13:59:10,0.087,A4,oa,3
14:29:10,0.093,A4,oa,3
14:59:10,0.092,A4,oa,3
15:29:10,0.093,A4,oa,3
15:59:10,0.092,A4,oa,3
16:29:10,0.089,A4,oa,3
16:59:10,0.092,A4,oa,3
17:29:10,0.093,A4,oa,3
17:59:10,0.091,A4,oa,3
18:29:10,0.09,A4,oa,3
18:59:10,0.093,A4,oa,3
19:29:10,0.093,A4,oa,3
19:59:10,0.091,A4,oa,3
20:29:10,0.093,A4,oa,3
20:59:10,0.09,A4,oa,3
21:29:10,0.092,A4,oa,3
21:59:10,0.093,A4,oa,3
22:29:10,0.092,A4,oa,3
22:59:10,0.093,A4,oa,3
23:29:10,0.088,A4,oa,3
23:59:10,0.088,A4,oa,3
24:29:10,0.092,A4,oa,3
24:59:10,0.094,A4,oa,3
25:29:10,0.09,A4,oa,3
25:59:10,0.094,A4,oa,3
26:29:10,0.094,A4,oa,3
26:59:10,0.094,A4,oa,3
27:29:10,0.094,A4,oa,3
27:59:10,0.094,A4,oa,3
28:29:10,0.094,A4,oa,3
28:59:10,0.093,A4,oa,3
29:29:10,0.094,A4,oa,3
29:59:10,0.094,A4,oa,3
30:29:10,0.096,A4,oa,3
30:59:10,0.094,A4,oa,3
31:29:10,0.091,A4,oa,3
31:59:10,0.095,A4,oa,3
32:29:10,0.09,A4,oa,3
32:59:10,0.094,A4,oa,3
33:29:10,0.095,A4,oa,3
33:59:10,0.094,A4,oa,3
34:29:10,0.092,A4,oa,3
34:59:10,0.092,A4,oa,3
35:29:10,0.095,A4,oa,3
35:59:10,0.093,A4,oa,3
36:29:10,0.093,A4,oa,3
36:59:10,0.095,A4,oa,3
37:29:10,0.096,A4,oa,3
37:59:10,0.096,A4,oa,3
38:29:10,0.096,A4,oa,3
38:59:10,0.094,A4,oa,3
39:29:10,0.097,A4,oa,3
39:59:10,0.096,A4,oa,3
40:29:10,0.095,A4,oa,3
40:59:10,0.098,A4,oa,3
41:29:10,0.098,A4,oa,3
41:59:10,0.097,A4,oa,3
42:29:10,0.096,A4,oa,3
42:59:10,0.097,A4,oa,3
43:29:10,0.097,A4,oa,3
43:59:10,0.098,A4,oa,3
44:29:10,0.098,A4,oa,3
44:59:10,0.097,A4,oa,3
45:29:10,0.098,A4,oa,3
45:59:10,0.099,A4,oa,3
46:29:10,0.099,A4,oa,3
46:59:10,0.099,A4,oa,3
47:29:10,0.099,A4,oa,3
47:59:10,0.099,A4,oa,3
48:29:10,0.098,A4,oa,3
48:59:10,0.099,A4,oa,3
49:29:10,0.099,A4,oa,3
49:59:10,0.099,A4,oa,3
50:29:10,0.1,A4,oa,3
50:59:10,0.1,A4,oa,3
51:29:10,0.101,A4,oa,3
51:59:10,0.102,A4,oa,3
52:29:10,0.102,A4,oa,3
52:59:10,0.104,A4,oa,3
53:29:10,0.104,A4,oa,3
53:59:10,0.104,A4,oa,3
54:29:10,0.104,A4,oa,3
54:59:10,0.105,A4,oa,3
55:29:10,0.105,A4,oa,3
55:59:10,0.106,A4,oa,3
56:29:10,0.105,A4,oa,3
56:59:10,0.106,A4,oa,3
57:29:10,0.106,A4,oa,3
57:59:10,0.106,A4,oa,3
58:29:10,0.107,A4,oa,3
58:59:10,0.108,A4,oa,3
59:29:10,0.109,A4,oa,3
59:59:10,0.109,A4,oa,3
60:29:10,0.11,A4,oa,3
60:59:10,0.11,A4,oa,3
61:29:10,0.11,A4,oa,3
61:59:10,0.111,A4,oa,3
62:29:10,0.112,A4,oa,3
62:59:10,0.112,A4,oa,3
63:29:10,0.113,A4,oa,3
63:59:10,0.112,A4,oa,3
64:29:10,0.114,A4,oa,3
64:59:10,0.115,A4,oa,3
65:29:10,0.115,A4,oa,3
65:59:10,0.114,A4,oa,3
66:29:10,0.117,A4,oa,3
66:59:10,0.118,A4,oa,3
67:29:10,0.118,A4,oa,3
67:59:10,0.119,A4,oa,3
68:29:10,0.119,A4,oa,3
68:59:10,0.121,A4,oa,3
69:29:10,0.121,A4,oa,3
69:59:10,0.122,A4,oa,3
70:29:10,0.123,A4,oa,3
70:59:10,0.124,A4,oa,3
71:29:10,0.125,A4,oa,3
71:59:10,0.126,A4,oa,3
72:29:10,0.127,A4,oa,3
72:59:10,0.127,A4,oa,3
73:29:10,0.128,A4,oa,3
73:59:10,0.128,A4,oa,3
74:29:10,0.13,A4,oa,3
74:59:10,0.131,A4,oa,3
75:29:10,0.133,A4,oa,3
0:29:10,0.0946,A5,at,3
0:59:10,0.0944,A5,at,3
1:29:10,0.0928,A5,at,3
1:59:10,0.0928,A5,at,3
2:29:10,0.0923,A5,at,3
2:59:10,0.0922,A5,at,3
3:29:10,0.0933,A5,at,3
3:59:10,0.0932,A5,at,3
4:29:10,0.0937,A5,at,3
4:59:10,0.0957,A5,at,3
5:29:10,0.0949,A5,at,3
5:59:10,0.0948,A5,at,3
6:29:10,0.0943,A5,at,3
6:59:10,0.0961,A5,at,3
7:29:10,0.096,A5,at,3
7:59:10,0.0955,A5,at,3
8:29:10,0.0941,A5,at,3
8:59:10,0.097,A5,at,3
9:29:10,0.0941,A5,at,3
9:59:10,0.0932,A5,at,3
10:29:10,0.0973,A5,at,3
10:59:10,0.0937,A5,at,3
11:29:10,0.0948,A5,at,3
11:59:10,0.0949,A5,at,3
12:29:10,0.0944,A5,at,3
12:59:10,0.0977,A5,at,3
13:29:10,0.0948,A5,at,3
13:59:10,0.096,A5,at,3
14:29:10,0.0939,A5,at,3
14:59:10,0.0933,A5,at,3
15:29:10,0.0964,A5,at,3
15:59:10,0.0973,A5,at,3
16:29:10,0.1003,A5,at,3
16:59:10,0.0995,A5,at,3
17:29:10,0.0978,A5,at,3
17:59:10,0.0973,A5,at,3
18:29:10,0.0983,A5,at,3
18:59:10,0.0994,A5,at,3
19:29:10,0.0978,A5,at,3
19:59:10,0.1032,A5,at,3
20:29:10,0.101,A5,at,3
20:59:10,0.1017,A5,at,3
21:29:10,0.1003,A5,at,3
21:59:10,0.1044,A5,at,3
22:29:10,0.1033,A5,at,3
22:59:10,0.1061,A5,at,3
23:29:10,0.1035,A5,at,3
23:59:10,0.1065,A5,at,3
24:29:10,0.1079,A5,at,3
24:59:10,0.109,A5,at,3
25:29:10,0.1086,A5,at,3
25:59:10,0.109,A5,at,3
26:29:10,0.1102,A5,at,3
26:59:10,0.1086,A5,at,3
27:29:10,0.1115,A5,at,3
27:59:10,0.1096,A5,at,3
28:29:10,0.111,A5,at,3
28:59:10,0.1102,A5,at,3
29:29:10,0.1124,A5,at,3
29:59:10,0.1116,A5,at,3
30:29:10,0.1125,A5,at,3
30:59:10,0.1121,A5,at,3
31:29:10,0.1121,A5,at,3
31:59:10,0.1132,A5,at,3
32:29:10,0.1129,A5,at,3
32:59:10,0.1135,A5,at,3
33:29:10,0.1133,A5,at,3
33:59:10,0.1133,A5,at,3
34:29:10,0.1147,A5,at,3
34:59:10,0.1144,A5,at,3
35:29:10,0.1148,A5,at,3
35:59:10,0.1155,A5,at,3
36:29:10,0.1154,A5,at,3
36:59:10,0.1149,A5,at,3
37:29:10,0.1148,A5,at,3
37:59:10,0.1152,A5,at,3
38:29:10,0.1166,A5,at,3
38:59:10,0.1162,A5,at,3
39:29:10,0.1146,A5,at,3
39:59:10,0.1162,A5,at,3
40:29:10,0.1164,A5,at,3
40:59:10,0.1158,A5,at,3
41:29:10,0.1168,A5,at,3
41:59:10,0.1159,A5,at,3
42:29:10,0.1183,A5,at,3
42:59:10,0.12,A5,at,3
43:29:10,0.1209,A5,at,3
43:59:10,0.1226,A5,at,3
44:29:10,0.1217,A5,at,3
44:59:10,0.1231,A5,at,3
45:29:10,0.1231,A5,at,3
45:59:10,0.1239,A5,at,3
46:29:10,0.1239,A5,at,3
46:59:10,0.1242,A5,at,3
47:29:10,0.1247,A5,at,3
47:59:10,0.1249,A5,at,3
48:29:10,0.1248,A5,at,3
48:59:10,0.1255,A5,at,3
49:29:10,0.1258,A5,at,3
49:59:10,0.1263,A5,at,3
50:29:10,0.1265,A5,at,3
50:59:10,0.1268,A5,at,3
51:29:10,0.1274,A5,at,3
51:59:10,0.1276,A5,at,3
52:29:10,0.1283,A5,at,3
52:59:10,0.1288,A5,at,3
53:29:10,0.1292,A5,at,3
53:59:10,0.1295,A5,at,3
54:29:10,0.13,A5,at,3
54:59:10,0.1303,A5,at,3
55:29:10,0.1308,A5,at,3
55:59:10,0.1312,A5,at,3
56:29:10,0.1316,A5,at,3
56:59:10,0.132,A5,at,3
57:29:10,0.1323,A5,at,3
57:59:10,0.1327,A5,at,3
58:29:10,0.1331,A5,at,3
58:59:10,0.1338,A5,at,3
59:29:10,0.1341,A5,at,3
59:59:10,0.1347,A5,at,3
60:29:10,0.1352,A5,at,3
60:59:10,0.1369,A5,at,3
61:29:10,0.1374,A5,at,3
61:59:10,0.1388,A5,at,3
62:29:10,0.1391,A5,at,3
62:59:10,0.1398,A5,at,3
63:29:10,0.1395,A5,at,3
63:59:10,0.1401,A5,at,3
64:29:10,0.1401,A5,at,3
64:59:10,0.1405,A5,at,3
65:29:10,0.1409,A5,at,3
65:59:10,0.1414,A5,at,3
66:29:10,0.1418,A5,at,3
66:59:10,0.142,A5,at,3
67:29:10,0.1425,A5,at,3
67:59:10,0.1431,A5,at,3
68:29:10,0.1436,A5,at,3
68:59:10,0.1441,A5,at,3
69:29:10,0.1449,A5,at,3
69:59:10,0.1451,A5,at,3
70:29:10,0.1453,A5,at,3
70:59:10,0.1459,A5,at,3
71:29:10,0.1464,A5,at,3
71:59:10,0.147,A5,at,3
72:29:10,0.1474,A5,at,3
72:59:10,0.1481,A5,at,3
73:29:10,0.1487,A5,at,3
73:59:10,0.1493,A5,at,3
74:29:10,0.1496,A5,at,3
74:59:10,0.1499,A5,at,3
75:29:10,0.1505,A5,at,3
Unnamed: 152,,A5,at,3
0:29:10,0.089,A5,oa,3
0:59:10,0.088,A5,oa,3
1:29:10,0.088,A5,oa,3
1:59:10,0.088,A5,oa,3
2:29:10,0.088,A5,oa,3
2:59:10,0.087,A5,oa,3
3:29:10,0.087,A5,oa,3
3:59:10,0.087,A5,oa,3
4:29:10,0.087,A5,oa,3
4:59:10,0.088,A5,oa,3
5:29:10,0.089,A5,oa,3
5:59:10,0.088,A5,oa,3
6:29:10,0.086,A5,oa,3
6:59:10,0.088,A5,oa,3
7:29:10,0.087,A5,oa,3
7:59:10,0.086,A5,oa,3
8:29:10,0.086,A5,oa,3
8:59:10,0.088,A5,oa,3
9:29:10,0.089,A5,oa,3
9:59:10,0.089,A5,oa,3
10:29:10,0.091,A5,oa,3
10:59:10,0.088,A5,oa,3
11:29:10,0.087,A5,oa,3
11:59:10,0.09,A5,oa,3
12:29:10,0.088,A5,oa,3
12:59:10,0.091,A5,oa,3
13:29:10,0.087,A5,oa,3
13:59:10,0.087,A5,oa,3
14:29:10,0.091,A5,oa,3
14:59:10,0.091,A5,oa,3
15:29:10,0.091,A5,oa,3
15:59:10,0.091,A5,oa,3
16:29:10,0.091,A5,oa,3
16:59:10,0.091,A5,oa,3
17:29:10,0.091,A5,oa,3
17:59:10,0.092,A5,oa,3
18:29:10,0.091,A5,oa,3
18:59:10,0.09,A5,oa,3
19:29:10,0.09,A5,oa,3
19:59:10,0.091,A5,oa,3
20:29:10,0.091,A5,oa,3
20:59:10,0.091,A5,oa,3
21:29:10,0.092,A5,oa,3
21:59:10,0.091,A5,oa,3
22:29:10,0.088,A5,oa,3
22:59:10,0.093,A5,oa,3
23:29:10,0.091,A5,oa,3
23:59:10,0.091,A5,oa,3
24:29:10,0.091,A5,oa,3
24:59:10,0.092,A5,oa,3
25:29:10,0.092,A5,oa,3
25:59:10,0.09,A5,oa,3
26:29:10,0.089,A5,oa,3
26:59:10,0.089,A5,oa,3
27:29:10,0.092,A5,oa,3
27:59:10,0.092,A5,oa,3
28:29:10,0.092,A5,oa,3
28:59:10,0.088,A5,oa,3
29:29:10,0.093,A5,oa,3
29:59:10,0.09,A5,oa,3
30:29:10,0.092,A5,oa,3
30:59:10,0.092,A5,oa,3
31:29:10,0.093,A5,oa,3
31:59:10,0.092,A5,oa,3
32:29:10,0.091,A5,oa,3
32:59:10,0.092,A5,oa,3
33:29:10,0.092,A5,oa,3
33:59:10,0.093,A5,oa,3
34:29:10,0.094,A5,oa,3
34:59:10,0.093,A5,oa,3
35:29:10,0.092,A5,oa,3
35:59:10,0.095,A5,oa,3
36:29:10,0.093,A5,oa,3
36:59:10,0.094,A5,oa,3
37:29:10,0.094,A5,oa,3
37:59:10,0.095,A5,oa,3
38:29:10,0.093,A5,oa,3
38:59:10,0.093,A5,oa,3
39:29:10,0.095,A5,oa,3
39:59:10,0.094,A5,oa,3
40:29:10,0.095,A5,oa,3
40:59:10,0.096,A5,oa,3
41:29:10,0.093,A5,oa,3
41:59:10,0.095,A5,oa,3
42:29:10,0.097,A5,oa,3
42:59:10,0.097,A5,oa,3
43:29:10,0.097,A5,oa,3
43:59:10,0.096,A5,oa,3
44:29:10,0.096,A5,oa,3
44:59:10,0.097,A5,oa,3
45:29:10,0.098,A5,oa,3
45:59:10,0.097,A5,oa,3
46:29:10,0.098,A5,oa,3
46:59:10,0.098,A5,oa,3
47:29:10,0.098,A5,oa,3
47:59:10,0.098,A5,oa,3
48:29:10,0.099,A5,oa,3
48:59:10,0.1,A5,oa,3
49:29:10,0.099,A5,oa,3
49:59:10,0.098,A5,oa,3
50:29:10,0.1,A5,oa,3
50:59:10,0.1,A5,oa,3
51:29:10,0.101,A5,oa,3
51:59:10,0.102,A5,oa,3
52:29:10,0.101,A5,oa,3
52:59:10,0.102,A5,oa,3
53:29:10,0.102,A5,oa,3
53:59:10,0.102,A5,oa,3
54:29:10,0.103,A5,oa,3
54:59:10,0.103,A5,oa,3
55:29:10,0.103,A5,oa,3
55:59:10,0.103,A5,oa,3
56:29:10,0.104,A5,oa,3
56:59:10,0.104,A5,oa,3
57:29:10,0.103,A5,oa,3
57:59:10,0.104,A5,oa,3
58:29:10,0.105,A5,oa,3
58:59:10,0.106,A5,oa,3
59:29:10,0.105,A5,oa,3
59:59:10,0.107,A5,oa,3
60:29:10,0.108,A5,oa,3
60:59:10,0.108,A5,oa,3
61:29:10,0.108,A5,oa,3
61:59:10,0.108,A5,oa,3
62:29:10,0.109,A5,oa,3
62:59:10,0.109,A5,oa,3
63:29:10,0.11,A5,oa,3
63:59:10,0.111,A5,oa,3
64:29:10,0.111,A5,oa,3
64:59:10,0.111,A5,oa,3
65:29:10,0.112,A5,oa,3
65:59:10,0.113,A5,oa,3
66:29:10,0.114,A5,oa,3
66:59:10,0.114,A5,oa,3
67:29:10,0.114,A5,oa,3
67:59:10,0.116,A5,oa,3
68:29:10,0.116,A5,oa,3
68:59:10,0.117,A5,oa,3
69:29:10,0.117,A5,oa,3
69:59:10,0.119,A5,oa,3
70:29:10,0.119,A5,oa,3
70:59:10,0.12,A5,oa,3
71:29:10,0.121,A5,oa,3
71:59:10,0.121,A5,oa,3
72:29:10,0.123,A5,oa,3
72:59:10,0.123,A5,oa,3
73:29:10,0.123,A5,oa,3
73:59:10,0.124,A5,oa,3
74:29:10,0.125,A5,oa,3
74:59:10,0.126,A5,oa,3
75:29:10,0.127,A5,oa,3
0:29:10,0.0979,A6,at,3
0:59:10,0.0967,A6,at,3
1:29:10,0.095,A6,at,3
1:59:10,0.0946,A6,at,3
2:29:10,0.0949,A6,at,3
2:59:10,0.0944,A6,at,3
3:29:10,0.0947,A6,at,3
3:59:10,0.0951,A6,at,3
4:29:10,0.0953,A6,at,3
4:59:10,0.0965,A6,at,3
5:29:10,0.0965,A6,at,3
5:59:10,0.0973,A6,at,3
6:29:10,0.0965,A6,at,3
6:59:10,0.0981,A6,at,3
7:29:10,0.0968,A6,at,3
7:59:10,0.0988,A6,at,3
8:29:10,0.0983,A6,at,3
8:59:10,0.1001,A6,at,3
9:29:10,0.0984,A6,at,3
9:59:10,0.0989,A6,at,3
10:29:10,0.0998,A6,at,3
10:59:10,0.1007,A6,at,3
11:29:10,0.0995,A6,at,3
11:59:10,0.1002,A6,at,3
12:29:10,0.1016,A6,at,3
12:59:10,0.1024,A6,at,3
13:29:10,0.1036,A6,at,3
13:59:10,0.1016,A6,at,3
14:29:10,0.1026,A6,at,3
14:59:10,0.1009,A6,at,3
15:29:10,0.104,A6,at,3
15:59:10,0.1046,A6,at,3
16:29:10,0.1041,A6,at,3
16:59:10,0.1046,A6,at,3
17:29:10,0.1035,A6,at,3
17:59:10,0.105,A6,at,3
18:29:10,0.1057,A6,at,3
18:59:10,0.1058,A6,at,3
19:29:10,0.1054,A6,at,3
