exp_time,od_measured,raw_FP1_emit1,raw_FP2_emit1,raw_FP3_emit1,reactor
41.30968055555556,9.487411255433244,1071.9999999999993,17452.999999999996,6917.999999999999,M2
41.326363888888885,9.62006448198619,1034.9999999999995,16412.0,6655.999999999999,M2
41.34305277777777,9.551217619501784,1082.9999999999998,17280.0,6982.999999999998,M2
41.35972777777777,9.558456094072625,1076.9999999999998,17309.0,6946.0,M2
41.37640833333333,9.431795210157816,1104.9999999999998,17720.0,7003.0,M2
41.39309722222222,9.575725194057355,1071.9999999999993,16796.0,6848.999999999997,M2
41.40978333333333,9.678042405504783,1073.9999999999998,17263.0,6862.999999999997,M2
41.426458333333336,9.685596018580668,1069.999999999999,17106.999999999996,6954.999999999998,M2
41.44314722222222,9.671329921274122,1087.9999999999995,17391.0,7045.999999999997,M2
41.45983333333333,9.665318122764234,1055.9999999999998,16931.0,6558.0,M2
41.47651944444444,9.773181869333456,1059.9999999999998,16569.0,6708.999999999999,M2
41.493213888888896,9.73993463920175,1072.999999999999,17051.0,6917.999999999999,M2
41.5099,9.811953726783571,1061.999999999999,16803.000000000004,6763.999999999997,M2
41.526577777777774,9.845152309662353,1066.9999999999995,17402.0,6894.999999999998,M2
41.54325833333334,9.907725582861872,1087.0,17150.0,7010.0,M2
41.55994444444444,9.872897125969018,1043.9999999999995,16647.0,6714.0,M2
41.57662222222222,9.878111379528946,1089.0,17500.0,6998.0,M2
41.59331111111111,9.984172875687818,1069.9999999999989,17268.0,7037.999999999999,M2
41.60999722222222,9.994505516440682,1067.9999999999989,16787.0,6790.0,M2
41.626675,10.066665070607854,1092.999999999999,17386.999999999996,6993.999999999998,M2
41.643363888888885,10.102606712111196,1085.999999999999,17351.0,6976.999999999999,M2
41.66005277777778,10.15725339278137,1043.9999999999998,16375.0,6708.0,M2
41.67673888888889,10.201738396361549,1040.0,16697.999999999996,6754.0,M2
41.693416666666664,10.176349824157057,1074.999999999999,17258.0,6954.0,M2
41.710097222222224,10.198456457940466,1085.9999999999995,16748.999999999996,6863.0,M2
41.72678333333334,10.22058187025874,1075.9999999999995,16392.0,6580.999999999999,M2
41.743472222222216,10.07830870878172,1075.9999999999998,16887.0,6818.999999999997,M2
41.760149999999996,10.064109846574269,1067.999999999999,17306.0,6897.999999999999,M2
41.77684722222222,10.018158627072182,1104.999999999999,17920.0,7237.0,M2
41.793525,10.030489421226491,1086.0,17556.0,7032.999999999999,M2
41.810211111111116,9.957581642755827,1048.999999999999,16578.0,6574.0,M2
41.82689444444444,9.989975635085926,1129.9999999999989,17764.0,7228.999999999997,M2
41.84358333333333,10.021701361052436,1073.9999999999995,17100.0,6972.999999999998,M2
41.86026111111111,10.048783764245911,1075.999999999999,17334.999999999996,7057.999999999996,M2
41.876949999999994,10.01659997676245,1140.9999999999995,18218.0,7321.999999999999,M2
